id,category,difficulty,created_at_ms
34ad6248-26cd-449a-8eff-e7c660cfd629,Racing,Hard,1720599497942
45ee61d0-8b94-4296-83b1-a77311a79e00,Adventure,Easy,1732274686942
448cab1e-f5d7-47bf-8dd9-907b1a9f1554,Strategy,Easy,1726374923942
ecc0ac76-284c-4ab6-8f9e-d372a18856b3,FPS,Easy,1729185302942
8f5cbb2c-a622-44d4-81ee-86a1c11af9af,FPS,Hard,1724249718942
b6afe7f0-3ce0-4c8c-ab80-2177233e333f,Platform,Easy,1731266012942
569ae1fa-6fa8-49f2-a1d2-e618de3c5c05,Puzzle,Easy,1721196198942
6362b93e-2091-4881-a37a-68f45e87157b,Platform,Medium,1722993983942
80e31320-d16b-4a9c-809d-277d739a516d,Racing,Expert,1729924502942
fd9ea743-420e-4557-b85d-d0fe7ec4d75a,Sports,Expert,1719442529942
9fe587ce-7135-41c8-a4e9-ae90c8ac43dd,RPG,Medium,1733804810942
14ae412a-6e11-415d-bf9e-9ad13910e862,FPS,Expert,1731878402942
9014aa38-1730-41b8-9513-93b1d2f3cfa6,Simulation,Expert,1728720186942
f54c42cd-5194-46e9-83dd-9e962ac702d3,Simulation,Hard,1727613978942
6e288b5c-cad0-4355-a715-59637e4fa29f,Strategy,Medium,1730747630942
2912e23e-c268-4f82-aac5-95fe5f1f271f,Sports,Easy,1719388563942
d36129a0-aed3-4b21-a339-e328f600de76,Platform,Medium,1728240116942
5d00c8c6-b824-4c08-9ca1-48f06609f107,FPS,Hard,1729977424942
1bef5ae8-5dfe-4e37-ae9c-72d9443b34dd,Sports,Hard,1719599300942
e0f8772e-72ca-4be5-beb6-ff39859f286e,Racing,Expert,1722486853942
ae1d63b1-2c1f-4c36-a6a0-0eca4fc284d9,Strategy,Expert,1729026905942
d9afdebc-6721-4dbb-9d8f-8585d4092a33,FPS,Medium,1732905862942
e2991c00-c423-45f6-931a-79b96942d772,Platform,Expert,1732488514942
624f451e-fe85-49c4-9888-9ede78c27d5c,Simulation,Medium,1721899308942
17fd1067-61ff-40f4-8349-b8f2b9ff3975,Simulation,Easy,1728764618942
a17e287f-3c0f-4172-8d1c-484046ae4c78,Sports,Hard,1723254708942
e2d18012-4a11-4579-bdd6-0d6027c17037,Puzzle,Medium,1725984411942
ce837df9-c056-4f3f-abc1-b47e4b61c675,Adventure,Easy,1719162056942
1bad01b6-7bf8-45b2-9759-7ac106ae9f51,RPG,Medium,1721884782942
11d45473-78fb-4169-8048-a951627c13ec,RPG,Easy,1719668352942
99171079-2e93-4845-9811-58c592efa8f9,Puzzle,Easy,1724801889942
dd444bf1-10a5-436f-93f8-d2a4793a1cda,Simulation,Easy,1733080855942
bff9e8e4-137b-4140-88c8-4fbd3c1c9219,Strategy,Easy,1724319700942
738a360e-1cf7-4bf7-aec4-dc64ffc6061f,Strategy,Hard,1723649690942
ee61c37f-75b4-40f5-8faf-fe88465add97,Racing,Easy,1733601535942
508f412a-f0bf-404b-880c-b0a16654e215,Sports,Easy,1723096692942
5671b75d-0620-4b94-a11d-5f941567113a,Platform,Medium,1727454407942
bbf4fbdb-dbbb-4fc7-bfa4-28ebfa32ffac,Fighting,Expert,1727087425942
a813c464-e743-4b0f-8e4d-f898d2f2c147,Puzzle,Hard,1726023370942
394bd6da-d061-4676-bf1a-6631db877cf9,FPS,Hard,1729165599942
24afc493-2bc8-4676-bbe3-7b062324326d,RPG,Expert,1730136631942
96c039c4-9c85-45eb-a0ea-989788a6c197,FPS,Medium,1727061366942
e3ca8646-22b8-4d5d-95d0-af5fbe141ffa,RPG,Easy,1724808453942
085676af-e096-4b26-a7b6-9fd60b268fc8,Platform,Hard,1722518580942
8bdc44b0-c8ad-437b-9b64-264908daf541,Fighting,Hard,1721633979942
5f6c7ba7-e6b1-4ee2-9491-be7e8761e56d,Sports,Expert,1719255192942
291be76b-88fe-4e7a-b0c9-cefd15c6ebb1,FPS,Hard,1724505551942
9d64c8f5-b059-4fb4-badd-33310e761933,Puzzle,Expert,1722788824942
698b8a0e-816d-4788-9bdd-a6fae7c7dd4b,Racing,Medium,1725348921942
757b4be7-656a-4e16-a0bb-77e2ded49483,Puzzle,Medium,1729123490942
c6b245a1-dc72-4b62-a266-0d5384fec355,Adventure,Easy,1718930206942
d4ff555b-e7db-4e8b-91f1-9ea6e2a4193b,Puzzle,Medium,1719357845942
06fbedce-c9ac-47b9-963d-78b1c7445960,Sports,Expert,1723168057942
6cee2dfc-807a-465c-bde3-7a635a1cc47f,Adventure,Easy,1728382605942
896f0db5-4d19-40a8-8a1d-f7b45ff4a8d7,Sports,Expert,1730834830942
4badcc32-ff59-474b-b4b8-8dd2e6c07211,RPG,Medium,1719219576942
5dc26585-3a1a-4eb2-9b81-3a945f7e6c81,Strategy,Hard,1733313871942
bc2dd62c-636b-4d43-8040-a6d4e0fafb25,Simulation,Easy,1730866589942
ce899185-399d-4a80-843f-f52bcb09d333,Adventure,Expert,1730500373942
8b2e7908-0dd3-45a4-be61-14acd2738727,Platform,Medium,1719210332942
30b58f0d-dc1c-4f24-9ff3-0b15b82f8d92,RPG,Easy,1720622438942
cfa6cc9f-e0df-425b-b9ff-f699343d02ca,Racing,Medium,1724828310942
414ea860-875c-4b01-944e-7423ea4b52e1,Strategy,Medium,1733227101942
30be0798-3a41-49bd-a55a-dfa852058ecb,FPS,Expert,1732474574942
4c0de796-4c97-4bdc-a026-fcc142519d61,Fighting,Hard,1720555840942
6356eabe-b581-49c4-80ca-dbba69c163b3,Puzzle,Hard,1727748100942
71a2f68a-b390-440f-b098-58f4419d3191,FPS,Expert,1725078552942
5f5238c7-281a-44a0-bcea-130a83ae5b33,Platform,Medium,1722378325942
7057452f-efe5-4005-baa2-2e0ca6d2e1ca,Adventure,Expert,1730844116942
819231a6-495f-43fc-b169-100d901e188f,Sports,Easy,1719338177942
b9ee5587-244d-4bd1-b7ea-1aedffe1b915,Platform,Easy,1729100595942
81b31532-f8f6-46fb-98e2-c6937e72b7d9,Simulation,Hard,1722770367942
2235ed2f-abc9-4792-96b9-5bd55f6170fa,FPS,Easy,1733016041942
c8504c40-58dd-4641-8c8a-2ab62c38c62d,Simulation,Expert,1730734525942
ace0ef64-4af0-4ad9-9447-dc2048c16c81,FPS,Hard,1721813524942
3e3d3731-b0dd-4724-a0f8-b4c9cd57691c,Racing,Hard,1725794727942
1d00a4bc-7d56-4bb9-bfc8-fb0e32101925,Sports,Hard,1725636613942
5729749b-458f-418b-900a-1e6935efe7c6,Strategy,Hard,1727382615942
98c2ed9d-d464-4b11-be26-8f92ed8b8841,Fighting,Easy,1728070796942
4ecff8b2-0b74-4ff0-9a73-9561a3e0fd06,Puzzle,Easy,1725482183942
f68c89b0-04f6-4d45-9fcc-2c6c2fa29eaf,Sports,Medium,1719638994942
a17bc8c4-679d-4295-97fa-679523aaf937,Strategy,Easy,1730874027942
57019399-53e2-48e9-bf9c-5f2b2b157fdd,Sports,Easy,1729394178942
227d013b-9db4-416c-aee4-8a5d955078e4,Platform,Medium,1721052726942
4de978b9-5b44-47a8-8581-79aabbe96c6b,RPG,Hard,1731466840942
4d103e7a-d185-4997-b93b-a27e49eb01fc,Puzzle,Easy,1719590072942
5971f5dc-8901-4684-b28d-b77b2b012039,Racing,Hard,1722768262942
1e92d215-5f60-4fdd-8cb0-3fa6b39b4e45,RPG,Medium,1731704328942
9b1b85b2-0934-4c09-9012-0472467ec102,Simulation,Medium,1728328561942
e64ab3d2-e79c-48df-aebf-97fbd6fd6ea5,Platform,Hard,1723520534942
8a010e43-dfab-449b-924c-b4e47e7688ce,Strategy,Expert,1727005376942
fdc1366d-b2dc-4c20-b297-9d9ce03ad452,Adventure,Easy,1724083198942
4488bef6-c861-48b2-8196-fbe880f5426e,Strategy,Medium,1720406958942
c298e299-53a4-4a02-a9c8-e811b0eb5cfe,RPG,Expert,1726383626942
6b9cf136-911b-4ad2-a0ec-e8ef018bf9b3,RPG,Expert,1721308562942
68d9f239-00c4-4ef1-82ad-5d373d1410ff,FPS,Hard,1718700617942
116b0d2d-8f9a-4fb0-a65e-79084551c917,Simulation,Expert,1723030249942
1f6f78da-0e5f-4476-8950-b3cec53901f3,Racing,Medium,1730517130942
cbfaa29d-bc81-4782-a3e3-54027e697f5c,Strategy,Easy,1731295974942
669a3146-08e5-4e5b-a4fd-3480ff5009d9,RPG,Medium,1722157932942
1e67e9ce-a386-4717-bd7d-7e233dbbd665,Adventure,Expert,1723022614942
411fbd0e-76d2-4a6d-89fa-743f1e0dc3b6,Platform,Hard,1733728489942
6eacb063-a3fc-42d0-ba2e-a6de762b679e,Racing,Medium,1733651944942
ace8448d-33bb-443a-aca3-551bc2b29828,Puzzle,Expert,1733115995942
e1a8cb87-b16c-4c23-a031-823c5a6a57af,RPG,Expert,1723646809942
a3f4ef74-a47c-4286-922a-2c39fbc2e437,Adventure,Expert,1722830488942
b5eb410a-2164-41f3-bb11-e46347ba301b,Sports,Easy,1722845376942
9adbe5d3-a660-4391-a39b-fadb323feffc,Adventure,Easy,1724789725942
5573486e-bc4c-4873-98ed-73799c4bb618,Platform,Hard,1721395699942
bb3bc50c-2d02-4c5e-9a51-946f06b003dd,Sports,Hard,1719103888942
a63cdc78-288f-4d24-afc7-1f5c42e63f23,Fighting,Medium,1725919565942
b8b0e67a-ed4b-4bae-a14f-0cbf5920364e,RPG,Medium,1730147252942
e5de4057-f31a-4780-8771-62150ff66032,Strategy,Easy,1728668547942
47c1b0be-f769-4943-a000-915840a7b638,Simulation,Hard,1728667138942
e8ee1eb6-d647-432e-9978-bad2f16c1e9a,FPS,Easy,1728232175942
3c36c98d-6f6c-490b-ac0c-cc1ad16bd604,Puzzle,Hard,1733620547942
16b5122e-54c8-4954-9059-89b35ff9ad07,Platform,Easy,1729363166942
cd4c7e93-7325-4326-aaff-5093090ad979,Sports,Hard,1733491511942
b5d978cd-7a89-483b-ae7f-2939cfc042dc,Racing,Medium,1733055734942
4987548a-46ac-41ec-bc7d-08a684f8df15,Sports,Medium,1722027472942
62e7f060-247c-4159-995d-139bcb86a47d,Sports,Expert,1733197729942
22fad5be-6b54-48bd-af37-892c48cd7b2a,Strategy,Medium,1718266867942
c186695f-d5a1-491a-a9d5-9d990e3da0fe,Puzzle,Hard,1729684821942
ed3cd3ee-1ee8-4c18-8030-f7df929e4123,Sports,Expert,1721802528942
6d9b33a9-adf5-45c1-bdae-ce77bc5fc8d0,Puzzle,Hard,1729479766942
fdea2beb-1cb8-4493-ace7-49dd9f1dce4f,Simulation,Hard,1721702150942
1051a884-5fed-4a0b-ba95-ca538b00c1a4,RPG,Expert,1729287301942
383b6baa-5319-4a04-a0da-ac4dbcb6f8ba,Simulation,Expert,1718782751942
891e9d65-fba6-422d-84e7-0dd69c2e0065,Simulation,Medium,1732031377942
0a29937c-b3b0-481c-bd94-cff25a4a70da,Sports,Medium,1726657698942
0659876f-34ea-49e4-b4d6-cb34c8213d12,Platform,Medium,1725529758942
0f2fd72a-c4e0-4266-bcd5-8c36394c11ac,Strategy,Medium,1721075885942
e40cb538-ad9a-4761-b678-82b86724338b,Platform,Easy,1724935456942
37dd3df1-ef51-4fab-b7b1-7f90ae636cd1,Platform,Medium,1725392091942
e7b02cb8-edd0-45a5-b201-73385fdfa67a,FPS,Hard,1728443274942
805de142-3db7-4cb6-bdb3-552e3fbe2823,Adventure,Medium,1733520725942
d6a47854-c1f4-4344-9341-dc13c2190b70,RPG,Expert,1724803573942
78e86ca8-8738-4be6-8d1e-f0e9d224f105,Racing,Expert,1727399460942
a93e37bf-1313-4674-93a9-305b579eff98,Sports,Hard,1722762563942
4bdc694b-b810-4a98-8684-99c64386ebbd,Racing,Easy,1723930784942
bbe20c37-8f0e-4c28-9684-8db7731668f4,Platform,Hard,1718793564942
170829df-136c-4e5c-8a6d-fc6754ce461d,Platform,Medium,1720789869942
a82fedbe-23bd-44ab-84ad-94e723dcfdd3,FPS,Easy,1726760384942
c489ac3c-a309-4262-85bc-ae630c161f81,Adventure,Medium,1729014111942
0699d360-85a2-4db4-a3c2-48de5ec687b2,Platform,Easy,1724888519942
9cf3e09b-28bf-4c9d-aaa9-6c2c4607b5fe,Strategy,Easy,1719019477942
f604e001-ced1-4e80-af9c-65f451ae82f9,RPG,Hard,1724099705942
9de057f4-851c-457e-9d08-0008be9860ab,Platform,Hard,1733107465942
b88e916b-479b-44ff-b5f9-b4ec8fe32a70,Platform,Medium,1724614671942
7c77c4b6-55c8-45b2-b17e-1e10b7c0b7d3,FPS,Easy,1727358352942
106bbb68-fd4f-4d3b-bc21-32c7b3fd18ad,Racing,Hard,1721887241942
20e68982-e460-4fa6-a182-52526f6d28f2,Fighting,Medium,1731666264942
7a81d212-57e0-430b-8688-eee96be755b1,Racing,Expert,1723045608942
708303e9-f43d-45fa-be17-219938baf313,Platform,Medium,1727945884942
8d6240a4-119d-4ea4-9186-b75ed1779549,Fighting,Easy,1727838792942
08838966-c708-432e-9bde-512873681808,Racing,Easy,1724419201942
c3b8a435-77d7-49f4-bf82-f96f3cb3928c,Platform,Hard,1733664182942
788a5af4-33f1-4d5d-a70f-e527720123a2,Adventure,Medium,1729651707942
39e30ffe-44ad-4da3-8f9b-478224079379,FPS,Hard,1723560464942
ba9f4955-a353-45ea-9fc0-e9b049f6e0f1,FPS,Medium,1722099802942
ffc0eabc-f793-4f84-8fb3-583db5ec98b1,Fighting,Expert,1719227242942
0054ab5a-0a00-4923-9ee5-02e15e36d8ee,Strategy,Medium,1729204838942
9628a1f3-cad2-474d-857e-a533805646be,Puzzle,Hard,1723579081942
658b1cbb-24f9-4a12-97d9-b527970f6869,Sports,Hard,1728380379942
9e65657b-08e0-4f41-b058-e7297f54935f,FPS,Hard,1730607163942
72677d3a-cc18-4544-9625-bcc9a2a9c265,Sports,Hard,1733757441942
c2085654-b50b-4719-ad22-56310c7e6f6e,Strategy,Medium,1730247252942
c3224770-653d-459f-a87f-93b4c4e5d9c9,Puzzle,Easy,1725445509942
3fda9e15-3c01-4499-a5de-267fa829329d,Fighting,Hard,1720265680942
19ea95cc-23ee-4066-9f54-ec6312c7d212,Strategy,Easy,1720461293942
0c8523a0-6d67-42a1-9faa-0479487e52f2,Simulation,Expert,1723537528942
2d1fda1d-a23b-4a42-9c12-a3b8ecffaacb,Platform,Easy,1718316451942
8d7d3ea6-7f63-4b67-989b-93912aa91a1c,Platform,Medium,1719733254942
b6f51721-a225-4924-898b-674e295df25a,Strategy,Easy,1730654415942
c0d6b758-d196-431f-8fd7-90eeaf32e1b1,Adventure,Hard,1725239948942
2669046c-d642-4d55-b788-f109f4561db8,Racing,Easy,1720585129942
ef27cb0b-e441-41ee-b1d1-0aba30cfb28e,Simulation,Hard,1726786194942
2a0d73a0-91fd-491e-acfa-e7e490e9d917,Sports,Easy,1732628395942
26c599b6-c4d9-4037-8185-11537815ea33,Sports,Medium,1725396139942
9f0f017f-1cf3-470b-a9b9-7cc0c79d2499,Fighting,Expert,1731465940942
7e9aa9ad-0f2d-4b7b-b06a-88249922d79b,Fighting,Medium,1726693705942
0a748c37-e244-4ec8-80fd-1564e7936060,Fighting,Medium,1728146856942
4eee09f3-5351-46ef-8dbf-76b9f06732a0,RPG,Hard,1722726575942
b4f962d6-4ea8-4c11-8575-1d63e8041b7c,Strategy,Easy,1719006819942
f237c689-f47d-414c-a25b-0cacae07ae98,FPS,Expert,1728315257942
764906e5-ac27-4f6d-ac7e-4215abdcc75a,Strategy,Medium,1732928410942
5c7f8212-3600-4648-9b1b-4871b6a855f9,Strategy,Expert,1726015123942
29747ff7-2166-4c8b-890f-f6149d9166d4,Racing,Expert,1733706267942
e26595c9-e73a-4652-a4b6-648af16f7aa8,Platform,Easy,1723461994942
b4b834ae-bafd-4d27-bc5c-dbabd8981b23,Puzzle,Hard,1724260938942
95861036-6963-4b87-a3aa-6a998a894d31,Puzzle,Medium,1721841852942
d66dfdb0-9938-41b2-854f-dd80d04a08b5,Platform,Expert,1730621519942
4f154737-d59c-490f-86da-ee0029cc72d9,Platform,Easy,1733590696942
686fa1df-cf36-482b-8535-d7a0c949360f,FPS,Easy,1723678385942
779b5a7f-e8e5-4455-a7fb-315bcd0053ea,Fighting,Expert,1732903556942
2dd7180b-198c-4b71-b070-c1d1f6762a5e,Adventure,Medium,1718392723942
e20423a5-b919-4f91-aeff-af195cc440de,FPS,Easy,1727506536942
76dab427-acff-42c4-938b-321d09577536,Platform,Hard,1733607472942
f1122132-4db5-44ff-be07-a241181afef5,Fighting,Medium,1726465228942
8206675f-56d0-44c8-884a-b4d5c49ebe19,Fighting,Easy,1723238179942
19df73ec-116d-457b-8163-f8d9c8b97a1c,Racing,Hard,1730916998942
9a00901f-010c-4164-8274-a068fac95042,Adventure,Easy,1732807574942
8924900b-a928-4050-8bb8-c97cc5e3b61a,Simulation,Expert,1722041777942
89c049a0-62fd-4156-b714-22d36ac8d5fe,RPG,Expert,1725773822942
cc70edb2-1380-4e16-af76-efea777a8013,Strategy,Hard,1726141758942
15bd61aa-5ef3-4beb-9919-e3f0ae45b766,Puzzle,Expert,1726757396942
141b9e6f-9d6e-4073-b6ec-a9c926594761,Sports,Expert,1725216384942
dd11091d-9a31-401d-a011-4d09cbfb0f42,Sports,Medium,1728246496942
62a1a063-53e2-479a-a7f6-afbe21c270c6,RPG,Hard,1723900963942
bd3b5b56-0718-492b-963f-ed72a7a4d6af,Strategy,Expert,1723675521942
f0d6307f-41c4-4ccd-9858-f5abb034cf67,Strategy,Expert,1725777189942
1df8639c-2444-4222-9a35-323074ae8357,FPS,Expert,1731885478942
a6c8641e-70f1-4a15-bac8-2556e071fb34,Puzzle,Medium,1730699754942
da68cd83-5bde-4c96-bed3-6c17cee0f59c,FPS,Easy,1724821486942
ed2e73a9-2a21-49c6-8285-e23e6e0055ed,FPS,Expert,1720249335942
4803ce22-e36b-455f-b0a5-a2b97875e2fc,Racing,Medium,1727475595942
ccdd12a8-d43f-4675-a577-0bdb4f51a065,Adventure,Easy,1726666903942
708124c1-9f19-4ab0-a142-5c8ff90ac58f,Strategy,Easy,1718519160942
32e3a4f2-56a5-4311-b412-c20ec44faac2,Strategy,Medium,1719495471942
cce87ac8-8c81-4325-96ab-d32c072aa65d,Adventure,Expert,1724931069942
e91c9959-baf3-497c-84f3-b43bf20a7808,RPG,Hard,1723230364942
da07f918-7166-4453-b476-495d50202253,FPS,Expert,1727613156942
f66ceb10-6e10-436b-8b96-6216a64dcd4d,Sports,Medium,1729344003942
92907ba3-12bd-4930-b54c-cfb74be0426a,Strategy,Expert,1728891705942
2ceef1e3-4398-4387-baf3-8b1d722b7853,Simulation,Easy,1731492284942
30532768-32a4-4820-94ca-47fe72e4398e,Puzzle,Medium,1727010683942
cb6c4305-7f70-4000-8613-13517c6a7613,Adventure,Expert,1718777992942
0a6eebcc-34cf-465e-ac81-b02f4f857ed0,Racing,Medium,1727208218942
faa9b0c2-9746-4d12-b4ce-70cb1d0a2b11,Simulation,Medium,1719628110942
580b8003-0514-4267-9171-238157261b19,Strategy,Easy,1727400151942
5a9592e4-a326-4a52-b876-fa5648f78b56,FPS,Medium,1728554737942
71bfd38a-6e78-4054-afab-57106c14b0a9,Sports,Expert,1725934309942
2383da94-6cf0-4dad-a19c-530b8b0fd232,RPG,Easy,1725487210942
0eabb97f-b371-4391-8487-7f7e7139b4c0,Strategy,Medium,1733077586942
fb981ffd-3bdd-4f9d-8c91-c485ccb767f1,FPS,Easy,1723371160942
53a1bc96-b844-4db4-8846-26c94610060e,RPG,Hard,1727155513942
f4d55b03-3780-45de-81ec-506d59197611,Strategy,Medium,1728102278942
8ec1aaf0-9530-48e3-a616-12465351722f,Simulation,Expert,1727025316942
dcb56681-ece0-4800-91d3-861947623672,Adventure,Expert,1730285995942
b6e9812c-df7b-4c19-9950-29819f023a98,Sports,Easy,1719739891942
68895f4b-2e7d-4075-8a0d-8a5b36c2a83d,Puzzle,Medium,1724310791942
5ba80a26-09ad-4222-8934-8944435d4f49,Racing,Expert,1725977279942
24c4c3a4-ba0f-46d8-a2fc-ee38457bf3bc,Puzzle,Hard,1731989622942
afb3156e-ceb6-4897-b5be-453ec2e7d651,Fighting,Hard,1722534891942
672c8683-4d2a-4461-be47-c61e760aab0c,Sports,Hard,1732639762942
294d34bd-3dd9-4827-a5eb-05230ebd250a,Adventure,Expert,1722523059942
4d86ade1-85b7-4c2f-a1c7-68f0db862311,Strategy,Expert,1733425452942
115d6a9a-2ad8-4419-8106-9954347ecd89,RPG,Expert,1731783757942
cae58aef-be26-4fea-beb8-6199975528d8,Adventure,Easy,1727172976942
10a4547c-0313-4c3f-bf85-6009560c881c,RPG,Medium,1733550223942
e1f30668-f96c-4837-ae63-25dc298f6bb7,Adventure,Expert,1726522266942
5520ef2e-b140-4d01-9b34-e5ced3565cb7,Racing,Expert,1732872880942
5d8d00a6-4161-4bb1-bb5d-da892e10598d,Racing,Hard,1723237871942
6f334aeb-2be2-4217-8165-9540c321c9d2,Platform,Expert,1733267885942
712af776-a011-4df8-888d-e3463c983592,Strategy,Expert,1723422653942
cf71add8-1090-4c7d-98a3-689259377c3b,Adventure,Medium,1723874204942
565e0f69-93b9-4fb6-a376-5dbf7d3e1eef,Strategy,Hard,1721893136942
d88ba3ab-ba28-4ffb-b609-eae64b85164c,Platform,Medium,1722651773942
1041506f-82fb-45dc-9c6a-2b1f6462da57,RPG,Easy,1729317999942
944d7d89-93cf-41f8-8d60-a65bb1b35ee1,Puzzle,Medium,1721628773942
900bdbf8-5f46-4db7-9ee8-ecf953cf166e,Racing,Expert,1731585420942
2eeef129-b96b-4561-a290-34fafe3911af,Strategy,Hard,1726070451942
0de66fa8-c2b9-451c-bfe6-a440ea38d504,Adventure,Expert,1726396608942
9145a40d-64a2-44f5-9b74-53a95ef7365d,Fighting,Expert,1722735292942
d5486436-3970-4e0c-ad44-8c6cac3eafb9,Puzzle,Easy,1729585760942
6e11a963-56eb-4c5a-b3bf-e497aac0a93a,Platform,Easy,1731170603942
739cf5d3-6c33-499d-8620-7fef092c2693,Adventure,Easy,1725929928942
69bbe68d-04f2-4ee5-8d32-1e1617349f64,Racing,Expert,1725724591942
1126e2c5-8d9d-4283-965c-1cbf4934dedc,Fighting,Expert,1724134593942
835b5e38-b96f-4054-a16e-3c424bd3336d,Adventure,Expert,1722486797942
5986514d-bc62-41da-90db-32636722f39d,Puzzle,Medium,1729722135942
227c7fe9-6a55-4386-be2e-7e25b211fc4e,Simulation,Easy,1731941008942
08e7c533-3213-4299-a84b-ac74fda83dec,Sports,Medium,1725028135942
c4a9b476-40ed-48de-bf4c-ded3678a349d,FPS,Expert,1719064582942
fa8cc150-a3cd-47a6-a488-71e0da11e8ba,FPS,Expert,1725363646942
5b2a2f12-d9d4-4d8b-9b58-7970e2d6fcfd,Sports,Expert,1719285845942
9d114c78-cc88-456e-acfc-ea75f8bffd05,Simulation,Expert,1719493727942
9e85c791-c251-4f20-b81f-c1fc48c2c0bc,Adventure,Medium,1730775474942
9c33ff1d-bf58-4c51-8433-4820ab74479c,Sports,Expert,1722255828942
0f05889f-a839-40d5-b4cc-7bcebad50a36,Platform,Expert,1731281739942
ee3eff03-f3a8-4f12-927c-b6c3a547a80c,RPG,Expert,1723529823942
1e991c27-cffd-46ff-b323-4258a481f91d,Racing,Medium,1729699231942
1e6376a3-c086-47b6-a926-3a334d524c1d,Simulation,Easy,1720330673942
3f8f4d2b-1fd0-4575-8d19-7f92699a2c4a,Fighting,Medium,1728499258942
4cf89305-962a-4656-b827-e3241b0ea8ff,Platform,Hard,1720471610942
806c839c-739c-4e95-a26f-36dc003e4646,Adventure,Expert,1733374299942
d676b4b5-2909-4d53-9401-e891b25420a1,Fighting,Hard,1721968582942
8ecad6bb-4cd3-4abb-82aa-bdd85a7eae09,Simulation,Expert,1724660613942
192c929b-2d89-4556-8a65-8095b721eca1,Puzzle,Medium,1729595601942
9497dfa8-804c-4a11-88e4-f6740f240f25,Adventure,Easy,1721723489942
00618048-14c4-467d-a67c-2be3e1760b74,Sports,Hard,1720816105942
9117aa33-4d93-491b-a618-1d11e3debe67,Adventure,Hard,1724568334942
b14ee0f8-6608-4143-af14-6f7d8147c416,Strategy,Hard,1732570936942
3f6f0caf-5cab-4359-92e6-a8f765bff467,Adventure,Hard,1727949862942
2c476313-97f0-4166-926e-4f8503c6d1a0,Fighting,Easy,1724910654942
6ab6ff21-d797-4d50-b1d2-587c4008980a,Platform,Easy,1728450395942
9e392acb-887a-4abe-a747-45bd3db03438,Sports,Medium,1732105342942
f377bbcc-9630-478f-b155-73d4e60bc0aa,Strategy,Medium,1719698522942
e52bc8c6-17c9-48ed-aef4-7e4931db8898,Simulation,Hard,1719679793942
07f2ab04-fcd7-4fe4-b616-e9e60f7b6fd6,Strategy,Easy,1722680702942
a0cf8cb0-171b-4af1-8813-50d27bdc7987,FPS,Medium,1727791289942
6ecde93c-5438-421c-bff7-891cea8350a4,Sports,Expert,1723505752942
f3fb4a75-ee1d-4767-a105-c4a881e308fb,RPG,Easy,1719172835942
c99c3816-7f63-4539-a7fb-ef1eaba3508b,FPS,Hard,1728495401942
99c95486-638f-494d-b4a4-e8d287dd1bc3,Puzzle,Medium,1731479944942
7d2a79e7-9681-41e0-8d33-e99536bd65b8,FPS,Expert,1725507739942
95fe1b98-c839-484d-b764-371c7d8176aa,FPS,Expert,1718424062942
e3a909d1-8260-4a6c-a215-54e32eb7c113,Simulation,Easy,1719217610942
3502026e-de2f-4b0b-a48c-d822460903cb,Simulation,Easy,1722183340942
b8d2d96e-489d-4a5f-8199-0f1e881fb5c3,Strategy,Easy,1729047323942
1dfdb844-c88d-47a8-8531-667c4cca9f5e,FPS,Expert,1718531252942
f6563c50-9b52-4914-96bc-ca03da75e839,Simulation,Hard,1720113206942
31307886-d959-4c6e-84ce-0bb4bd59271a,Platform,Expert,1729324871942
b1436413-d19b-427b-add3-ba492de4b915,Simulation,Easy,1729997095942
42d88af1-2548-4d3a-ad3e-1623dcc1cb86,Fighting,Medium,1720459140942
4ce770d5-3a43-4702-bfba-0c8e83975af1,FPS,Medium,1727715378942
0d610729-2ad6-46ac-9bb0-59981f04402f,RPG,Medium,1724972625942
94144769-3190-47ed-899b-c1bb7fb1f456,Sports,Hard,1722637325942
f7ef1c96-00c7-431d-aa31-7eb3fd23734e,FPS,Medium,1720806935942
7baad572-362d-4a85-8ea1-34a541000f7b,Platform,Hard,1732079800942
cd9f77ba-c48b-475d-a457-c730ba2d9128,Strategy,Medium,1724397808942
4cc5f35f-379a-4030-8c3b-8da9845d2d70,Racing,Medium,1731420624942
0ba3fae1-8220-4a9f-9216-05931c89240a,Fighting,Hard,1722777974942
a4492799-d18f-4939-9eff-52f26a4c3a92,Adventure,Expert,1726298258942
6cf971b3-646b-4495-9e97-28d6ee5efc21,Strategy,Expert,1731760876942
3f26b9bf-761f-49c9-bcc9-bea375608e5a,Strategy,Hard,1730384142942
084ee4a4-3396-4681-a526-cd0bd47fa1d5,FPS,Expert,1721421121942
26ebc868-3789-4d1d-8eaa-65409f7300d3,Puzzle,Medium,1730836908942
ed6dbe30-7131-4c45-a3c7-5425d4a03171,RPG,Expert,1728993890942
b3cab893-bd1f-4db3-9729-217afe5e2657,Strategy,Hard,1719341122942
246820b1-2250-4cfb-9de0-7af450cf4b21,Strategy,Expert,1732206411942
28d61522-5fda-49e9-90bf-df4ebf0aa747,FPS,Expert,1729774028942
87784bb5-fe2c-47c5-9297-12c3f738e8bf,Sports,Easy,1724071227942
ed091182-7b08-4c08-a7a7-7e04a74f1644,Fighting,Easy,1731727180942
ee78eafc-8e5a-4163-a24e-5bc5eee70819,Simulation,Medium,1723537583942
df53c435-f41b-4970-a23b-73f01769a9f8,Strategy,Medium,1720401187942
